July,0.0031113058720420687
July,0.003137254901960784
July,0.003131703131703132
July,0.003135593220338983
July,0.0031341412452987882
July,0.0031587697423108895
July,0.003155737704918033
July,0.00314769975786925
July,0.003133677112257041
July,0.003138485680659082
July,0.0031431897555296855
August,0.003021978021978022
August,0.0029339853300733502
August,0.0030162412993039443
August,0.0029723991507431
August,0.0028957528957528956
June,0.003932584269662922
August,0.0028368794326241137
June,0.0038363171355498722
June,0.0039024390243902443
August,0.0027914614121510675
August,0.0028892455858747996
August,0.0028273809523809527
August,0.002894356005788712
August,0.002834008097165992
August,0.002902374670184697
June,0.0038548752834467125
August,0.002929936305732484
June,0.0037735849056603774
August,0.003018867924528302
August,0.0030120481927710845
June,0.003807615230460922
June,0.003883495145631068
June,0.003874538745387454
August,0.0029545454545454545
June,0.003971119133574007
June,0.00395869191049914
August,0.0029443838604143947
June,0.00394088669950739
August,0.002985074626865672
June,0.004025764895330112
August,0.0030430220356768103
August,0.003003003003003003
June,0.003951367781155016
August,0.0030632411067193677
August,0.0031067961165048546
August,0.0031015037593984966
August,0.0031365313653136536
June,0.003835227272727273
June,0.003888888888888889
August,0.0030864197530864196
August,0.0031358885017421603
August,0.0031118587047939445
June,0.003961748633879782
June,0.004043126684636119
June,0.0039743589743589745
June,0.00389768574908648
August,0.0031122031122031123
June,0.0038372093023255815
June,0.003890160183066362
August,0.003087885985748219
June,0.003825136612021858
August,0.0030840400925212026
August,0.003071161048689139
June,0.0038502673796791446
August,0.0031088082901554407
June,0.0038865546218487396
August,0.003069236259814418
August,0.0030640668523676884
August,0.0030821917808219177
August,0.0030687124749833226
August,0.0030440414507772024
June,0.0038974358974358976
June,0.0038385826771653547
August,0.0030888030888030892
June,0.003887269193391642
June,0.0038570084666039515
August,0.003072100313479624
August,0.0030432136335970784
June,0.0038496791934005503
June,0.003846153846153846
August,0.0030465949820788533
August,0.0030214991284137132
June,0.0038294168842471716
August,0.0030407343660355714
August,0.0030577576443941113
June,0.0038200339558573855
June,0.003789126853377266
June,0.003748006379585327
August,0.003048780487804878
August,0.0030701754385964917
June,0.0036951501154734415
August,0.003054662379421222
August,0.003057459146020032
June,0.0037433155080213907
August,0.0030601659751037344
August,0.0030706243602865915
June,0.003779289493575208
June,0.003823088455772114
June,0.003851851851851852
June,0.0038350217076700437
August,0.0030576441102756896
August,0.0030677882236516576
June,0.0037894736842105266
August,0.0030449492508458197
June,0.003767123287671233
August,0.003051979017644254
June,0.0038017651052274274
August,0.003044496487119438
August,0.0030456852791878176
August,0.0030316742081447964
June,0.0038127090301003346
August,0.0030316540347748553
June,0.0037785016286644955
June,0.0037412809131261893
August,0.0030409872190392245
June,0.003694581280788177
June,0.0037308868501529056
August,0.003027681660899654
August,0.0030097498940228912
June,0.003679525222551929
August,0.0029925187032418953
August,0.003016528925619835
August,0.0030008110300081105
June,0.0037146226415094344
June,0.003686635944700461
June,0.003693181818181818
June,0.0036544850498338873
June,0.0036672140120415984
August,0.0029809220985691576
August,0.0030075187969924814
August,0.0029926156237854644
June,0.0036305392418579823
June,0.0036182485579444156
June,0.0035897435897435897
June,0.003562468640240843
August,0.0029736942432329397
August,0.0029878971255673224
August,0.002982848620432513
August,0.0029812292970187704
August,0.002976406533575318
June,0.0035590706870983688
August,0.002966404574696212
June,0.003583701521845852
August,0.0029640084685956247
June,0.003547459252157239
June,0.0035561877667140826
August,0.002959610027855153
August,0.00296245263520496
August,0.002981494174091844
August,0.002968960863697706
June,0.0035431235431235436
August,0.0029607451763140388
August,0.0029654036243822075
June,0.00354348826507133
August,0.0029875246224556795
August,0.0029977191267513852
June,0.003534209333937472
June,0.0035252119589468988
August,0.002983638113570741
June,0.00350109409190372
June,0.0035125758889852556
August,0.002991725015913431
June,0.00351027397260274
August,0.0029921259842519685
